Anulada;T_doc_Com;Desc_tipo_doc;Cl_Factura;Fe_Factura;Canal;tipo_persona;Resp_Pago;Poblacion;Vendedor;Sector;Material;DenominaciOn;Cant_Fact;Valor_Neto;Impuesto;Segmento;Marca;F_Pedido;Cant_desp;C_Material;Tot_C_Vta
NO ANULADO;M;Factura;ZF03;10/2/2022;RE;Relacionado;3000000141;GUAYAQUIL;3000000248;0;10014069;VINO TINTO CLASSIC CABERNET SAUV 750 ML;1;11,61;1,39;GQM_MCH;MONTES;10/2/2022;1;10,75;10,75
NO ANULADO;M;Factura;ZF03;10/2/2022;RE;Relacionado;3000000141;GUAYAQUIL;3000000248;0;NGNG0020AERLAV;NIAGARA AEROSOL LAVANDA 20 oz;1;2,1;0,25;GQM_MCH;NIAGARA;10/2/2022;1;1,94;1,94
NO ANULADO;M;Factura;ZF03;2/4/2022;RE;Natural;1000011820;0;3000000325;0;10063809;BUCHANANS WHISKY 750 ML;1;44,39;5,33;GQM_MCH;BUCHANANS;2/4/2022;1;35,97;35,97
NO ANULADO;M;Factura;ZF03;2/4/2022;RE;Natural;1000011811;0;3000000020;1;BDEM925AFO-P1W;MICROONDA BLACK&DECK BLANCO 0.90 P3;1;98,04;11,76;GQM_MCH;BLACK&DECKER;2/4/2022;1;73,51;73,51
NO ANULADO;M;Factura;ZF03;2/4/2022;RE;Natural;1000006024;0;3000000171;1;BM3850;MAQ. COSER BROTHER 80W 37 PUNTADA 74FUNC;1;162,32;19,48;GQM_MCH;BROTHER;2/4/2022;1;143,74;143,74
NO ANULADO;M;Factura;ZF03;3/4/2022;RE;Natural;1000003999;0;3000000171;0;RNSM0750VIDBLKVA;RON SAN MIGUEL BLACK 750 cc+ VASO;1;11,16;1,34;GQM_MCH;SAN MIGUEL;3/4/2022;1;7,99;7,99
NO ANULADO;M;Factura;ZF03;3/4/2022;RE;Natural;1000011821;0;3000000171;1;BVSTDC05-013;CAFETERA OSTER FILTRO 672 W/5TZ/NEGRO;1;24,55;2,95;GQM_MCH;OSTER;3/4/2022;1;12,51;12,51
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011822;0;3000000020;1;RC1018D-W;OLLA ARROC PRIMA 700W 10TZ 1.8L 3EN1 BLA;1;32,81;3,94;GQM_MCH;PRIMA;4/4/2022;1;18,92;18,92
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011823;0;3000000020;1;BLSTAA4961-011;CUCHILLA OSTER PICA HIELO ACERO INOX;1;4,96;0,6;GQM_MCH;OSTER;4/4/2022;1;2,47;2,47
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011824;0;3000000171;10;BLSTAC-GXS-011;VASO OSTER ACC P/LICUA 2LT XPERT SERIE;1;43,48;5,22;GQM_MCH;OSTER;4/4/2022;1;24,2;24,2
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000010742;0;3000000020;7;FS45;VENTILADOR PRIMA 3 EN 1;1;23,45;2,81;GQM_MCH;PRIMA;4/4/2022;1;14,35;14,35
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000010367;0;3000000099;11;8464C04177K57330;PORTACAKE BAMBOO B JIHLAVA CRISTAL;1;64,29;7,71;TPC_SAM;B JIHLAVA;4/4/2022;1;26,45;26,45
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011825;0;3000000020;10;LDA15-110;SOPORTE BRACKET ACC P/TV TV 13-27PULG;1;0,01;0;GQM_MCH;BRACKET;4/4/2022;1;4,38;4,38
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011825;0;3000000020;4;KDL32MO672LN-1;TV 32 PRIMA SMART KUNTUR HD/NETFLIX/YOUT;1;213,39;25,61;GQM_MCH;PRIMA;4/4/2022;1;131,22;140,49
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000006231;0;3000000171;1;BLSTKAG-BPB-013;LICUADORA COLOR NEGRO, 2 VEL. VASO VIDR;1;44,85;5,38;GQM_MCH;OSTER;4/4/2022;1;27,33;27,33
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011826;0;3000000020;1;GCSTBS5956-013;PLANCHA OSTER 1200W 240ML VAPOR MORADO;1;23,02;2,76;GQM_MCH;OSTER;4/4/2022;1;14,92;14,92
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011827;0;3000000171;1;BLSTKAG-BRD-013;LICU OSTER 550W 2VL 1.5L BOTON NEGRO;1;43,99;5,28;GQM_MCH;OSTER;4/4/2022;1;26,76;26,76
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011828;0;3000000020;6;OSF818-LA013;VENTILADOR OSTER PEDESTAL 18PULG/5 ASPAS;1;41,89;5,03;GQM_MCH;OSTER;4/4/2022;1;25,98;25,98
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011829;0;3000000171;1;BLSTPYG1211NBG-013;LICU OSTER 600W 3VL 1.5L REVERS CROMADA;1;102,76;12,33;GQM_MCH;OSTER;4/4/2022;1;62,94;62,94
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000001482;0;3000000171;1;COBE93;ESPEJO CONAIR REDONDO PLATEADO;1;32,14;3,86;GQM_MCH;CONAIR;4/4/2022;1;24,94;24,94
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000001482;0;3000000171;0;NGNG0020AERLAV;NIAGARA AEROSOL LAVANDA 20 oz;1;2,41;0,29;GQM_MCH;NIAGARA;4/4/2022;1;1,94;1,94
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011830;0;3000000020;6;MSAF-18CRD;SPLIT PRIMA 18000BTU T. ESPEJO ECO-INVER;1;419,33;50,32;GQM_MCH;PRIMA;4/4/2022;1;250,03;250,03
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011830;0;3000000020;1;RSP-0190;BALANZA PRIMA PERSNAL MUEST ULT DIA PESO;1;0,01;0;GQM_MCH;PRIMA;4/4/2022;1;7,12;7,12
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011831;0;3000000020;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;72,32;8,68;GQM_MCH;OSTER;4/4/2022;1;45,47;45,47
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011831;0;3000000020;1;BH3335D;EXTRAC PRIMA 800W 2VL 1.8LT C/EMPUJ SILV;1;53,68;6,44;GQM_MCH;PRIMA;4/4/2022;1;35,76;35,76
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011831;0;3000000020;12;704-90118287;FRUTERO LIFE D.POLLO CHOCOLAT HIERRO 2PC;1;17,16;2,06;GQM_MCH;LIFE ART;4/4/2022;1;11,34;11,34
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011831;0;3000000020;12;736-Y693917;ALFOMBRA BANO PACIFIC CLUB 69.5X38.5CM;2;15,73;1,89;GQM_MCH;PACIFIC CLUB;4/4/2022;2;7,3;7,3
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011832;0;3000000171;0;700090930-060;ALMOHADA BR ESSENTIAL ERGO 60X40;1;31,25;3,75;GQM_MCH;SIMMONS;4/4/2022;1;19,19;19,19
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000010367;0;3000000099;11;1017343;LITOFANIA MADONA FLORES 2PZ PORCELANA;1;75,9;9,11;TPC_SAM;LLADRO;4/4/2022;1;37,53;37,53
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011833;0;3000000020;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;72,32;8,68;GQM_MCH;OSTER;4/4/2022;1;45,48;45,48
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011833;0;3000000020;1;CKSTRC7030S-013;OLLA ARROC MULTI-FUN OSTER 900W 12T/SOFR;1;59,29;7,11;GQM_MCH;OSTER;4/4/2022;1;36,79;36,79
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011833;0;3000000020;1;FPSTJU407W-013;EXPRIMIDOR OSTER 25W 1LT AUTOM. BLANCO;1;18,89;2,27;GQM_MCH;OSTER;4/4/2022;1;10,55;10,55
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011834;0;3000000020;10;KITLICU4655-B;KIT OSTER VASO 83852-000-520 TAPA REDON;1;10,04;1,21;GQM_MCH;OSTER;4/4/2022;1;5,03;5,03
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011834;0;3000000020;10;4980-011-000;CUCHILLA OSTER 6 ASPA ACERO INOX T.MODEL;1;9,29;1,11;GQM_MCH;OSTER;4/4/2022;1;3,71;3,71
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011836;0;3000000171;1;TSSTTV10LTR-013;HORNO TOSTADOR OSTER 1000W ROJO 10LT;1;42,53;5,1;GQM_MCH;OSTER;4/4/2022;1;31,1;31,1
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011836;0;3000000171;1;BVSTDCS12B-013;CAFETERA OSTER FILTRO 1000W NEGRO 12TZ;1;36,73;4,41;GQM_MCH;OSTER;4/4/2022;1;19,86;19,86
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011840;0;3000000171;1;4729-12;OLLA ARROC OSTER 700W 10T 1.8L MULTIU BL;1;36,78;4,41;GQM_MCH;OSTER;4/4/2022;1;29,63;29,63
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011839;0;3000000020;1;CKSTAF55-013;FREIDORA AIRE OSTER 5.5LT ANTI-ADH NEGR;1;160,03;19,2;GQM_MCH;OSTER;4/4/2022;1;87,5;87,5
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011839;0;3000000020;0;196234-067-000;CANASTA AIR FRYER 3.2LT OSTER CKSTAF7601;1;12,05;1,45;GQM_MCH;OSTER;4/4/2022;1;6;6
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011839;0;3000000020;1;6028-013;OLLA ARROC OSTER 500W 7T 1.2L SOFRIT SIL;1;47,44;5,69;GQM_MCH;OSTER;4/4/2022;1;26,61;26,61
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000009580;0;3000000171;1;GCSTBV4119-013;PLANCHA OSTER 1000V TEMP VARIAB NEGRO;1;19,93;2,39;GQM_MCH;OSTER;4/4/2022;1;12,79;12,79
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011841;0;3000000020;6;BBLF01-LA013;VENTILADOR BONAIRE DE PISO SIN ASPAS;1;25;3;GQM_MCH;BONAIRE;4/4/2022;1;28,87;28,87
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Juridico;1000000694;GUAYAQUIL;3000000099;11;9890322;TAZA CAFE IMPERIAL 3PZ PORCELANA GREGGI;1;50,89;6,11;TPC_SAM;GREGGIO;4/4/2022;1;28,5;28,5
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Juridico;1000000694;GUAYAQUIL;3000000099;11;9890322;TAZA CAFE IMPERIAL 3PZ PORCELANA GREGGI;2;101,78;12,21;TPC_SAM;GREGGIO;4/4/2022;2;28,5;28,5
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Juridico;1000000694;GUAYAQUIL;3000000099;0;5431C;SET DE 3 MONOS SABIOS AMBAR DAUM;1;725,62;87,07;TPC_SAM;DAUM;4/4/2022;1;348,85;348,85
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011842;0;3000000020;1;BLSTPBRG-013;LICU OSTER 1100W/3VL/VASO VIDRIO 1.75LT;1;168,53;20,22;GQM_MCH;OSTER;4/4/2022;1;98;98
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011842;0;3000000020;1;30000357;CONGELADOR INDURAMA HORIZONTAL BLANCO;1;427,29;51,27;GQM_MCH;INDURAMA;4/4/2022;1;328,66;328,66
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011842;0;3000000020;1;WKCPNE03-PM;JUEGO 3 EN 1 WESTINGHOUSE 800W BLANCO;1;56,25;6,75;GQM_MCH;WESTINGHOUSE;4/4/2022;1;46,04;46,04
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011843;0;3000000171;1;BLSTSE75-013;LICU OSTER 700W 3VL 1.25 CLASIC BLANCA;1;77,01;9,24;GQM_MCH;OSTER;4/4/2022;1;45,53;45,53
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011843;0;3000000171;1;CKSTRC5730W-013;OLLA ARROC MULTI-FUN OSTER 900W 12TZ;1;48,78;5,85;GQM_MCH;OSTER;4/4/2022;1;28,07;28,07
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011843;0;3000000171;1;CG120W-012-000;SANDUCHERA OSTER 3EN1/WAFLERA 1500W;1;74,73;8,97;GQM_MCH;OSTER;4/4/2022;1;42,22;42,22
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000004233;0;3000000171;6;MSAF-24CRD;SPLIT PRIMA 24000BTU T.ESPEJO ECO-INVERT;1;587,46;70,5;GQM_MCH;PRIMA;4/4/2022;1;333,65;333,65
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000004233;0;3000000171;1;RSP-0190;BALANZA PRIMA PERSNAL MUEST ULT DIA PESO;1;0,01;0;GQM_MCH;PRIMA;4/4/2022;1;7,12;7,12
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011844;0;3000000171;1;GCSTBS4951W-013;PLANCHA OSTER 1200W 180ML TEMP.V AZUL/BL;1;13,71;1,65;GQM_MCH;OSTER;4/4/2022;1;10,8;10,8
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011844;0;3000000171;1;BLSTMP-W00-013;LICU OSTER V.PLAST 450W 1.5LT 8VL;1;30,78;3,69;GQM_MCH;OSTER;4/4/2022;1;19,46;19,46
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011845;0;3000000020;1;WKTB316-PM;LICU WESTINGHOUSE 300W 2VL 1.4L BLANCO;1;25,89;3,11;GQM_MCH;WESTINGHOUSE;4/4/2022;1;23,5;23,5
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011845;0;3000000020;1;WKCPNE03-PM;JUEGO 3 EN 1 WESTINGHOUSE 800W BLANCO;1;56,25;6,75;GQM_MCH;WESTINGHOUSE;4/4/2022;1;46,05;46,05
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Natural;1000011846;0;3000000171;1;BLSTKAG-RPB-013;LICUADORA COLOR ROJO, 2 VEL 1,5LT, 550W;1;44,85;5,38;GQM_MCH;OSTER;4/4/2022;1;27,33;27,33
NO ANULADO;M;Factura;ZF03;4/4/2022;RE;Relacionado;3000000142;GUAYAQUIL;3000000248;11;9389C99080K18220;JARRON SIDNEY PEQ B JIHLAVA CRISTAL;2;22,28;2,67;TPC_SAM;B JIHLAVA;4/4/2022;2;19,88;19,88
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011847;0;3000000325;1;BLSTPYG1209B-013;LICU OSTER 600W 3VL 1.5L REVERS NEGRO;1;100,12;12,01;GQM_MCH;OSTER;5/4/2022;1;55,35;55,35
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000006184;MACHALA;3000000325;0;RNSM0750VIDSIL;RON SAN MIGUEL SILVER 750cc;12;79,35;9,52;GQM_MCH;SAN MIGUEL;5/4/2022;12;67,13;67,13
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;0;GBF412SSMSSX;LAVAVAJILLAS GE 12 SERV N/INX EMPOTRABLE;1;545,62;65,47;GQM_MCH;GE;5/4/2022;1;538,55;538,55
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000004546;0;3000000009;11;7806-1;BOWL FRUTERO PASTILLE CRISTAL DE PARIS;1;52,24;6,27;TPC_SAM;CRISTAL DE PARIS;5/4/2022;1;23,7;23,7
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000004546;0;3000000009;11;2813979;BOWL SWING X2 PEQ BACCARAT CRISTAL;1;133,39;16,01;TPC_SAM;BACCARAT;5/4/2022;1;83,48;83,48
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011849;0;3000000325;1;30000854;REFRIGERADORA INDURAMA 249LT QUA CROM;1;434,59;52,15;GQM_MCH;INDURAMA;5/4/2022;1;371,44;371,44
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011850;0;3000000325;1;GCSTBS6004-013;PLANCHA VAPOR OSTER 1250W CELESTE ANTI-A;1;22,17;2,66;GQM_MCH;OSTER;5/4/2022;0;0;0
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011850;0;3000000325;6;MSAF-18CRD;SPLIT PRIMA 18000BTU T. ESPEJO ECO-INVER;1;419,33;50,32;GQM_MCH;PRIMA;5/4/2022;1;250,03;250,03
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011850;0;3000000325;1;RSP-0190;BALANZA PRIMA PERSNAL MUEST ULT DIA PESO;1;0,01;0;GQM_MCH;PRIMA;5/4/2022;1;7,12;7,12
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011850;0;3000000325;10;A20-0-22;JUNTA GOMA OSTER ACC O.PRESION 4790;1;4,34;0,52;GQM_MCH;OSTER;5/4/2022;1;3,46;3,46
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000005511;MACHALA;3000000325;12;715-0421169;CORTINA CASA HOME 54X90PULG BLANCO POLI;2;25,04;3;GQM_MCH;HOME LIVING;5/4/2022;2;15,4;15,4
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011852;0;3000000099;11;2,40E+13;VASO TALLADO CRISTAL TOM BOHEMIA;2;46,42;5,57;TPC_SAM;TOM BOHEMIA;5/4/2022;2;22,02;22,02
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000010574;0;3000000099;11;19800442;SET CANDELABROS X3 GREGGIO PLATEADO;1;275;33;TPC_SAM;GREGGIO;5/4/2022;1;161,4;161,4
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;3;DSC-J10D;CAMARA SONY LCD 6.7 16.1MP 4XZOOM OPT;1;0,01;0;GQM_MCH;SONY;5/4/2022;1;159,2;159,2
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;1;40212044;EX 70.1 5G AI DR CI COCINA INOX;1;340,82;40,9;GQM_MCH;TEKA;5/4/2022;1;303,01;303,01
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;1;40467320;C 7310 INOX CAMPANA (110V-60HZ) C/KIT;1;151,7;18,2;GQM_MCH;TEKA;5/4/2022;1;134,88;134,88
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;1;RSZ-0050;BALANZA PRIMA 396LB PANTALLA LCD NEGRO;1;15,16;1,82;GQM_MCH;PRIMA;5/4/2022;1;9,73;9,73
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;0;TBTB0002VIDGRE;TABASCO BRAND GREEN PEPPER SAUCE 2 oz;1;3,18;0,38;GQM_MCH;TABASCO;5/4/2022;1;2,57;2,57
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;3;DSCW730/G;CAMARA SONY LCD 2.7 16.1MP 8XZOOM VERDE;1;0,01;0;GQM_MCH;SONY;5/4/2022;1;105,21;105,21
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;1;GCSTCC3000-013;PLANCHA INALAMBRICA OSTER 1500W CERAMICA;1;44,61;5,35;GQM_MCH;OSTER;5/4/2022;1;29,66;29,66
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011848;0;3000000325;0;41560041;HBB 535 INOX HORNO ELEC;1;407,75;48,94;GQM_MCH;TEKA;5/4/2022;1;362,51;362,51
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011854;0;3000000099;11;1040147;VELA PLAYA MEDITERRANEA 2PZ ROJO LLADRO;1;53,12;6,37;TPC_SAM;LLADRO;5/4/2022;1;25,71;25,71
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011742;0;3000000119;11;9329J29093K62430;VASO ALTO NICOLETTE B JIHLAVA CRISTAL;1;8,93;1,07;TPC_MCH;B JIHLAVA;5/4/2022;1;3,63;3,63
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011742;0;3000000119;11;9329J29093K62430;VASO ALTO NICOLETTE B JIHLAVA CRISTAL;5;44,65;5,36;TPC_MCH;B JIHLAVA;5/4/2022;5;3,63;3,63
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000011742;0;3000000325;1;RC3018;OLLA ARROC PRIMA 700W 10TZ 1.8L DIG BLAN;1;25,89;3,11;GQM_MCH;PRIMA;5/4/2022;1;23,65;23,65
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000009454;0;3000000325;12;723-32680;VASO LIFE ART 400 ML;1;5,43;0,65;GQM_MCH;RAINBOW;5/4/2022;1;4,34;4,34
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000009454;0;3000000325;12;704-90136303;ADORNO DECORE PORTA VELA 20X14X20CM;1;13,24;1,58;GQM_MCH;DECORE;5/4/2022;1;9,26;9,26
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000009454;0;3000000325;12;752-91574;JARRO C/CARRIZO LIFE 7.3X10.3X13.3CM VID;1;1,47;0,18;GQM_MCH;LIFE ART;5/4/2022;1;1,13;1,13
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000009454;0;3000000325;12;712-34089;PORTA RETRATO RAINBOW CHOCOLATE VID;1;2,41;0,29;GQM_MCH;RAINBOW;5/4/2022;1;1,26;1,26
NO ANULADO;M;Factura;ZF03;5/4/2022;RE;Natural;1000009454;0;3000000325;12;736-S49324;ALFOMBRA BANO PACIFIC CLUB C/DIS 49X32CM;1;7,88;0,95;GQM_MCH;PACIFIC CLUB;5/4/2022;1;3,22;3,22
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000008331;0;3000000325;0;VNMC0750VID2ME;2PACK VINO MAISON CASTEL MERLOT 750cc;1;13,39;1,61;GQM_MCH;MAISON CASTEL;6/4/2022;1;12,64;12,64
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011856;0;3000000325;1;GCSTBS4801P-013;PLANCHA OSTER 1200W 180ML TEMP.V NEGRO;1;15,41;1,85;GQM_MCH;OSTER;6/4/2022;1;7,9;7,9
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000004473;MACHALA;3000000325;12;715-0480631;CORTINA CASA TOSKA 54X90PUL V.COLOR POLI;2;42,46;5,1;GQM_MCH;TOSKANA;6/4/2022;2;21,28;21,28
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011857;0;3000000325;0;KK-Y331E/32PS;CONTROL REMOTO PRIMA TV 32 PULG;1;13,39;1,61;GQM_MCH;PRIMA;6/4/2022;1;6,83;6,83
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011858;0;3000000325;1;KF1830R-H12;HORNO AIRFRYER PRIMA TOSTAR,HORNEAR 30LT;1;124,55;14,95;GQM_MCH;PRIMA;6/4/2022;1;65,09;65,09
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000000464;GUAYAQUIL;3000000099;11;1009253;LILI CON FLORES MATE LLADRO PORCELANA;1;523,66;62,84;TPC_SAM;LLADRO;6/4/2022;1;272,94;272,94
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000004108;0;3000000325;2;PR-REC8000BT;PARLANTE PRIMA 20000W PROF BAT8H/BLUETOO;1;66,4;7,97;GQM_MCH;PRIMA;6/4/2022;1;139,57;139,57
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000006878;MACHALA;3000000325;1;P90D25AP-A3;MICROONDA PRIMA 900W 25LT DIGIT. BLANCO;1;80,36;9,64;GQM_MCH;PRIMA;6/4/2022;1;54,85;54,85
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011859;0;3000000325;10;KITLICU4655-B;KIT OSTER VASO 83852-000-520 TAPA REDON;1;10,04;1,21;GQM_MCH;OSTER;6/4/2022;1;5,02;5,02
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011859;0;3000000325;10;4980-011-000;CUCHILLA OSTER 6 ASPA ACERO INOX T.MODEL;1;9,29;1,11;GQM_MCH;OSTER;6/4/2022;1;3,71;3,71
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011861;0;3000000325;6;OSF818-LA013;VENTILADOR OSTER PEDESTAL 18PULG/5 ASPAS;1;37,7;4,52;GQM_MCH;OSTER;6/4/2022;1;25,98;25,98
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011859;0;3000000325;10;BLSTAC3091-011;CUCHILLA OSTER ACERO INOX P/1209-1211NBG;1;14,43;1,73;GQM_MCH;OSTER;6/4/2022;1;8,57;8,57
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011859;0;3000000325;2;PR-REC8000BT;PARLANTE PRIMA 20000W PROF BAT8H/BLUETOO;1;66,4;7,97;GQM_MCH;PRIMA;6/4/2022;1;139,57;139,57
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011862;0;3000000325;10;F0013103;SOPORTE NOURETEL  TV 32-42 PULG /GIF;1;0,01;0;GQM_MCH;BRACKET;6/4/2022;1;0,01;0,01
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011862;0;3000000325;1;BLSTDG-B00-013;LICU OSTER 450W 6VL 1.75 V/PICHEL NEGRO;1;88,17;10,58;GQM_MCH;OSTER;6/4/2022;1;56,27;56,27
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011862;0;3000000325;1;CKSTSM2885-013;SANDUCHERA OSTER 2 REBANADA 750W NEGRO;1;24,24;2,91;GQM_MCH;OSTER;6/4/2022;1;13,57;13,57
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011862;0;3000000325;4;KDL32MO672LN-1;TV 32 PRIMA SMART KUNTUR HD/NETFLIX/YOUT;1;243,3;29,2;GQM_MCH;PRIMA;6/4/2022;1;131,22;140,49
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Juridico;1000011863;0;3000000099;11;1002026;BUSTO FRIDA KAHLO AZUL ED LTD LLADRO;1;3415,18;409,82;TPC_SAM;LLADRO;6/4/2022;1;1636,71;1636,71
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Juridico;1000011863;0;3000000099;11;2612990;JARRON EYE CLARO L CRISTAL BACCARAT;1;1625,17;195,02;TPC_SAM;BACCARAT;6/4/2022;1;888,14;888,14
NO ANULADO;M;Factura;ZF03;6/4/2022;RE;Natural;1000011864;0;3000000325;1;2600-012-000;BATI OSTER 350W 10VL MANO/PEDESTAL;1;70,43;8,45;GQM_MCH;OSTER;6/4/2022;1;47,98;47,98
